"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.766723208E0,-1.204873603E-2,5.825522482E-2,1.199252236E-1
3.776709208E0,-3.099694898E-2,1.457973987E-2,9.735146284E-2
3.786694208E0,-3.616908532E-2,1.876810044E-2,4.949083328E-2
3.796679208E0,-1.780345604E-2,-1.019286633E-2,3.876703978E-4
3.806665208E0,1.225877898E-2,-1.345064253E-2,-4.338926375E-2
3.816650208E0,-4.045997316E-2,9.150307775E-3,-7.448534131E-2
3.826635208E0,-1.181564957E-1,2.036000490E-3,-7.558227897E-2
3.836620208E0,-1.251942958E-1,-1.778109044E-2,-2.645397305E-2
3.846606208E0,-1.184359926E-1,-7.461339533E-3,-1.067467690E-2
3.856591208E0,-6.191262167E-2,-3.912839770E-2,-3.083821535E-3
3.866576208E0,1.614103781E-2,-2.662646592E-2,7.551679015E-3
3.876562208E0,3.764453882E-2,-8.124706149E-3,6.314992905E-3
3.886547208E0,8.314194309E-2,9.896412492E-4,1.224874735E-2
3.896532208E0,9.605528131E-2,-1.819361150E-2,2.566869199E-2
3.906518208E0,4.542288881E-2,-1.517264754E-2,6.812181652E-2
3.916503208E0,2.187719291E-2,-2.929718167E-2,7.209909260E-2
3.926488208E0,2.666220702E-3,-3.086920559E-2,1.153141093E-1
3.936473208E0,-6.236311309E-3,-1.101118416E-2,1.345613891E-1
3.946459208E0,2.277161591E-3,5.126546323E-3,1.526222688E-1
3.956444208E0,-2.889639158E-3,1.096645296E-3,1.758614427E-1
3.966429208E0,-2.698495505E-2,-2.228987843E-2,1.949181032E-1
3.976415208E0,-3.869130006E-2,-2.654460490E-2,1.928329861E-1
3.986400208E0,-5.572814958E-2,-1.224143833E-2,1.537531203E-1
3.996385208E0,-5.757906742E-2,-6.839780509E-3,1.028419983E-1
4.006370208E0,-3.992721872E-2,4.974811077E-3,4.563927233E-2
4.016356208E0,-3.976528740E-2,1.582402736E-2,1.250251651E-2
4.026341208E0,-4.467285549E-2,4.451222152E-2,1.438005745E-2
4.036326208E0,-5.270957932E-2,5.106168777E-2,5.450189710E-2
4.046312208E0,-6.923874434E-2,3.221874297E-2,9.280291378E-2
4.056297208E0,-5.760510581E-2,2.455450505E-2,1.142265272E-1
4.066282208E0,-3.881147861E-2,2.197383642E-2,1.114713192E-1
4.076268208E0,-1.161792414E-2,3.439419955E-2,7.571851909E-2
4.086253708E0,-1.230002012E-2,6.408723772E-2,7.873977542E-2
4.096238708E0,-1.942417631E-2,7.809131920E-2,9.474769771E-2
4.106223708E0,3.409582710E-2,5.706326991E-2,5.268867552E-2
4.116209708E0,6.640562218E-2,3.535986722E-2,5.250448823E-2
4.126194708E0,5.017731467E-2,3.434917599E-2,7.439763308E-2
4.136179708E0,-2.113914639E-2,1.545272917E-2,5.271498799E-2
4.146165708E0,-2.216237258E-2,-2.782953054E-2,-8.478462696E-5
4.156150708E0,1.150277054E-2,-2.343447089E-2,-3.229124844E-2
4.166135708E0,2.053531174E-2,2.685830802E-2,-7.416082084E-2
4.176120708E0,3.038871978E-2,4.373366475E-2,-6.956724823E-2
4.186106708E0,-1.739239678E-2,4.926483840E-2,-1.326206982E-2
4.196091708E0,1.736138826E-3,5.714074552E-2,6.769847810E-2
4.206076708E0,2.461252039E-2,8.225687563E-2,1.291877979E-1
4.216062708E0,4.210504160E-2,1.034828532E-1,1.905788845E-1
4.226047708E0,1.721831420E-3,8.115613729E-2,2.176082236E-1
4.236032708E0,-2.828807102E-2,5.593066424E-2,2.349422944E-1
4.246017708E0,-2.007687176E-2,5.891800672E-2,2.347651237E-1
4.256003708E0,-6.392532466E-3,6.995930403E-2,1.776273018E-1
4.265988708E0,-3.982588374E-2,7.702975720E-2,1.583513707E-1
4.275973708E0,-6.685934327E-2,2.589761049E-2,1.318453574E-1
4.285959708E0,-5.458418295E-2,-3.042891026E-3,8.965009511E-2
4.295944708E0,8.240060750E-3,-5.554854870E-5,7.733001173E-2
4.305929708E0,8.765602098E-3,2.438464344E-2,6.227109253E-2
4.315915708E0,3.271325296E-3,5.104034543E-2,2.767136335E-2
4.325900708E0,-1.808968638E-2,5.976614535E-2,-2.239600539E-2
4.335885708E0,-3.129319725E-2,2.465858549E-2,-3.249648571E-2
4.345870708E0,-4.065504632E-2,2.937231839E-2,1.356612504E-2
4.355856708E0,-3.436410466E-2,4.544192880E-2,7.528757930E-2
4.365841708E0,-3.385967268E-3,4.292470247E-2,1.530286503E-1
4.375826708E0,1.272184876E-2,-8.636337519E-3,1.796597940E-1
4.385812708E0,2.594354767E-3,-1.273201972E-2,1.623578829E-1
4.395797708E0,-7.840015269E-3,-1.065888941E-2,1.088207763E-1
4.405782708E0,-2.969459362E-2,2.571020722E-3,3.871207595E-2
4.415767708E0,-6.262826148E-2,2.923023105E-3,-1.967412651E-2
4.425753708E0,-1.064253914E-1,-1.851520836E-2,-2.953370154E-2
4.435738708E0,-1.560617472E-1,-3.797328025E-2,-1.014725804E-2
4.445723708E0,-1.473406068E-1,-4.692039728E-2,2.847477078E-2
4.455709708E0,-1.215262004E-1,-4.073813617E-2,5.883643806E-2
4.465694708E0,-5.615362132E-2,-1.428211659E-2,5.312429309E-2
4.475679708E0,1.803622490E-3,2.173907071E-2,4.566266119E-2
4.485664708E0,1.801503845E-2,3.861121148E-2,4.207188606E-2
4.495650708E0,1.102113127E-2,5.634377003E-2,2.643760085E-2
4.505635708E0,7.839495072E-3,4.671779126E-2,3.785195053E-2
4.515620708E0,-1.361857524E-2,3.262190849E-2,1.031723660E-1
4.525606708E0,-1.990021047E-2,1.752615184E-2,1.596260637E-1
4.535591708E0,-3.853443023E-2,7.998698652E-3,1.518317252E-1
4.545576708E0,-4.933521055E-2,2.826953351E-2,1.114216179E-1
4.555561708E0,-2.090399924E-2,3.219623119E-2,9.494650304E-2
4.565547708E0,-3.271502083E-2,2.567453921E-2,7.172662497E-2
4.575532708E0,-3.124774657E-2,3.119752675E-2,6.027192950E-2
4.585517708E0,-3.146056238E-2,7.110214233E-3,4.258936465E-2
4.595503708E0,-1.961456028E-2,-3.621063709E-2,6.626766443E-2
4.605488708E0,-2.884802186E-2,-3.797795802E-2,7.831468284E-2
4.615473708E0,-2.955995462E-2,-1.941626430E-2,7.176930964E-2
4.625458708E0,-7.867145436E-3,-2.563156217E-2,5.922001541E-2
4.635444708E0,3.558962625E-3,-3.114431709E-2,4.016978681E-2
4.645429708E0,-6.331986375E-4,-3.197959185E-2,-1.303168952E-2
4.655414708E0,1.984647776E-2,-4.026918948E-2,-4.014405906E-2
4.665400708E0,2.813234779E-2,-3.152467847E-2,-2.442440450E-2
4.675385708E0,-1.428520465E-2,7.595533133E-4,1.392923713E-2
4.685370708E0,2.329742678E-2,2.768071890E-3,1.279253840E-2
4.695355708E0,1.289875582E-1,6.294527650E-2,1.264401913E-2
4.705341708E0,1.441149537E-1,8.954309106E-2,-3.309465587E-2
4.715326708E0,6.725228073E-2,5.661741972E-2,-3.726079702E-2
4.725311708E0,4.563033706E-2,6.015498519E-2,-4.784016430E-2
4.735297708E0,-8.995840782E-3,6.244563192E-2,-2.594175696E-2
4.745282708E0,-6.079699120E-2,5.486530155E-2,3.057626009E-2
4.755267708E0,-9.225722238E-2,2.086345017E-2,7.425671518E-2
4.765252708E0,-8.619954351E-2,4.463969082E-2,1.032688451E-1
4.775238708E0,-8.755498292E-2,4.650085956E-2,1.390356785E-1
4.785223708E0,-8.179311834E-2,2.036263615E-2,1.619678736E-1
4.795208708E0,-5.541910596E-2,-1.519340515E-2,1.927300751E-1
4.805194708E0,-1.137144208E-1,5.367159247E-3,2.519348878E-1
4.815179708E0,-9.715982035E-2,-2.944628567E-2,2.906785387E-1
4.825164708E0,-5.467992654E-2,-3.197052866E-2,2.169895881E-1
4.835149708E0,-5.765411278E-2,-1.881487817E-2,1.611866856E-1
4.845135708E0,-5.207603350E-2,-2.728895545E-2,1.165548885E-1
4.855120708E0,-3.432783365E-2,-5.361604393E-3,7.578634679E-2
4.865105708E0,-9.069524836E-3,7.215464115E-3,3.294321299E-2
4.875091708E0,2.837069035E-2,5.419491827E-3,3.513591886E-2
4.885076708E0,3.399496263E-2,2.056231856E-2,5.679049730E-2
4.895061708E0,1.688485846E-2,2.572482526E-3,7.267679751E-2
4.905046708E0,-3.966769371E-3,-2.046934783E-2,6.450999141E-2
4.915032708E0,-3.481426718E-2,-1.924698740E-2,1.689786851E-2
4.925017708E0,-3.566258853E-2,-1.184002697E-2,-1.374271095E-2
4.935002708E0,-1.121238319E-2,1.533198416E-2,-1.944082260E-2
4.944988708E0,1.634908905E-2,5.901448578E-2,-2.967461944E-3
4.954973708E0,4.201005176E-3,7.898418903E-2,1.426311314E-2
4.964958708E0,9.793592859E-3,5.896712333E-2,5.256939232E-2
4.974943708E0,4.859803654E-3,2.845898330E-2,9.351568937E-2
4.984929708E0,8.088617865E-3,-1.161257029E-3,1.023034698E-1
4.994914708E0,2.173318695E-3,-1.456395239E-2,9.425828576E-2
5.004899708E0,-1.320538837E-2,-1.102492511E-3,7.576237321E-2
5.014885708E0,-1.712371722E-2,1.539133340E-2,4.954462767E-2
5.024870708E0,-6.701347679E-2,-1.648330092E-3,4.899498940E-2
5.034855708E0,-1.395867786E-1,1.368248463E-3,5.456855536E-2
5.044840708E0,-1.311259306E-1,1.948818505E-2,6.715234816E-2
5.054826708E0,-7.351514205E-2,1.416341811E-2,6.806977630E-2
5.064811708E0,-3.182641307E-2,2.658641249E-2,8.047932208E-2
5.074796708E0,4.978995491E-3,5.744830906E-2,8.887767792E-2
5.084782000E0,4.698933961E-2,4.877104104E-2,1.008901978E-1
5.094767000E0,4.783502972E-2,7.425086796E-3,1.020643187E-1
5.104752000E0,2.546487998E-2,-1.741417766E-2,9.140952229E-2
5.114737000E0,1.898824811E-2,-3.711987913E-2,8.806199133E-2
5.124723000E0,3.840012699E-3,-5.486003906E-2,5.774651706E-2
5.134708000E0,2.022677975E-2,-4.978670239E-2,2.698139191E-2
5.144693000E0,5.483988443E-2,-2.980530471E-2,9.864252806E-4
5.154678000E0,7.298617003E-2,-7.589685917E-3,-3.691405714E-2
5.164664000E0,6.050658558E-2,3.642230630E-3,-5.470128715E-2
5.174649000E0,3.918348944E-2,3.476608247E-2,-4.078783751E-2
5.184634000E0,3.532924242E-3,2.402182370E-2,-1.507763028E-2
5.194620000E0,-1.442445975E-2,-7.155237794E-3,1.149387181E-2
5.204605000E0,-2.776172111E-2,-1.130296022E-2,7.300950408E-2
5.214590000E0,-5.376343030E-2,1.222126544E-2,1.657282180E-1
5.224575000E0,-5.113993082E-2,1.992555678E-2,2.323549014E-1
5.234561000E0,-5.703494746E-2,3.136738837E-3,2.668394405E-1
5.244546000E0,-7.262760781E-2,-4.725427330E-3,2.484353292E-1
5.254531000E0,-8.850011224E-2,-1.731185138E-2,2.216732079E-1
5.264517000E0,-7.811222300E-2,-1.115941107E-3,2.023756421E-1
5.274502000E0,-7.160986338E-2,1.642015100E-2,1.618392348E-1
5.284487000E0,-4.504769856E-2,1.628011018E-2,1.339848536E-1
5.294472000E0,-2.018029438E-2,2.293716520E-2,1.331066018E-1
5.304458000E0,-2.817044148E-2,1.410172999E-2,1.319371587E-1
5.314443000E0,-1.637954939E-2,-1.667947501E-2,9.332448542E-2
5.324428000E0,-4.442065777E-2,-2.077808082E-2,3.089610279E-2
5.334414000E0,-6.514143588E-2,-9.334787428E-3,-1.640494823E-2
5.344399000E0,-6.191189077E-2,-1.280540228E-2,1.631431639E-2
5.354384000E0,-6.776418619E-2,1.886399478E-2,6.012341022E-2
5.364369000E0,-5.753848409E-2,3.669946432E-2,7.464146197E-2
5.374355000E0,-4.843917500E-2,1.848684937E-2,7.858950198E-2
5.384340000E0,-2.987801118E-2,-1.874529630E-2,8.008346558E-2
5.394325000E0,-1.523901343E-2,-4.056856692E-2,8.712643683E-2
5.404310000E0,-4.425136261E-2,-1.848100215E-2,6.925442219E-2
5.414296000E0,-5.885301126E-2,-6.153902113E-3,1.843860984E-2
5.424281000E0,-5.186385266E-2,-3.026431113E-2,1.110561669E-2
5.434266000E0,-4.752487147E-2,-3.007427663E-2,5.106958151E-2
5.444252000E0,-4.790525112E-2,-3.633167446E-3,1.058609158E-1
5.454237000E0,-5.523749510E-2,-4.277238250E-3,9.651998878E-2
5.464222000E0,-4.851136984E-2,-1.040512025E-2,8.568334401E-2
5.474207000E0,-9.978838133E-2,2.680568308E-2,8.764274597E-2
5.484193000E0,-1.185242855E-1,6.158959955E-2,1.810122550E-2
5.494178000E0,-8.228041068E-2,3.430122882E-2,5.065033615E-2
5.504163000E0,-8.325302191E-2,4.794716835E-3,1.137061250E-1
5.514148000E0,-1.070760403E-1,-3.183019549E-2,8.281411529E-2
5.524134000E0,-7.938020999E-2,-1.065362692E-3,8.884493351E-2
5.534119000E0,-3.573882161E-2,2.625048995E-2,1.089283651E-1
5.544104000E0,-1.233217981E-2,2.745852470E-2,9.136391401E-2
5.554090000E0,5.550451186E-3,4.443825424E-2,8.987287402E-2
5.564075000E0,1.029387698E-2,3.008509398E-2,1.190270913E-1
5.574060000E0,-2.054960087E-2,-3.663280606E-4,1.085383558E-1
5.584045000E0,-6.734980132E-2,-2.966935694E-2,7.741070330E-2
5.594031000E0,-8.472399864E-2,-2.973981589E-2,4.652687967E-2
5.604016000E0,-6.637985788E-2,-2.297926515E-2,8.963196874E-3
5.614001000E0,-3.263923086E-2,2.320759892E-3,-1.032384396E-2
5.623987000E0,-4.765312649E-2,5.313657224E-3,2.417180479E-2
5.633972000E0,-8.290608102E-2,-3.425591290E-3,3.878341198E-2
5.643957000E0,-1.119606398E-1,4.250341058E-3,4.390089512E-2
5.653942000E0,-1.104793208E-1,1.529046893E-2,6.205883861E-2
5.663928000E0,-7.970326865E-2,4.355503231E-2,7.689147055E-2
5.673913000E0,-2.516965041E-2,7.012331843E-2,8.117572546E-2
5.683898000E0,1.950724332E-2,7.386085868E-2,1.403817075E-1
5.693883000E0,5.419926714E-2,4.051067948E-2,1.992579067E-1
5.703869000E0,5.859067228E-2,4.329570830E-3,2.416782868E-1
5.713854000E0,4.542400343E-2,-5.305763483E-3,2.480020505E-1
5.723839000E0,2.550444005E-2,-1.560768038E-2,1.802749211E-1
5.733825000E0,5.994729940E-3,-2.797658801E-2,8.187388301E-2
5.743810000E0,2.188424611E-2,-2.729860336E-2,7.249377966E-3
5.753795000E0,4.622713678E-2,-9.535346925E-3,-3.250408709E-2
5.763780000E0,6.182494998E-2,1.953613222E-2,-2.949510992E-2
5.773766000E0,5.096942967E-2,2.210656822E-2,-2.221006393E-2
5.783751000E0,2.407300511E-2,-1.609153748E-3,4.151523113E-4
5.793736000E0,2.845993347E-2,-1.771794051E-2,1.477649868E-2
5.803721000E0,3.934724802E-2,-1.367663741E-3,3.172289908E-2
5.813707000E0,3.193127923E-2,2.578271270E-2,3.986690104E-2
5.823692000E0,2.535491578E-2,2.701647520E-2,5.227937043E-2
5.833677000E0,1.040488271E-2,2.257902324E-2,6.125952423E-2
5.843663000E0,-1.710458586E-2,3.776248813E-2,3.835247219E-2
5.853648000E0,-5.229353165E-2,4.104862332E-2,9.083707988E-2
5.863633000E0,-3.365978926E-2,5.230772942E-2,1.139183789E-1
5.873618000E0,-6.345434971E-3,4.852779686E-2,1.219536227E-1
5.883604000E0,-1.298030712E-2,3.689885437E-2,1.364734286E-1
5.893589000E0,-2.831949066E-2,1.535566539E-2,1.447554249E-1
5.903574000E0,-1.016063355E-2,1.870962828E-2,1.263150609E-1
5.913559000E0,-1.149085684E-2,-8.575526476E-3,9.584463537E-2
5.923545000E0,-2.436543899E-2,-2.374905109E-2,5.944513321E-2
5.933530000E0,-3.116149329E-2,-9.770697355E-4,2.684982955E-2
5.943515000E0,-2.123314038E-2,1.942708164E-2,2.934776008E-2
5.953500000E0,-1.848551547E-2,3.938041270E-2,3.836241245E-2
5.963486000E0,-3.142057976E-2,5.514421374E-2,5.169640303E-2
5.973471000E0,-2.060966274E-2,4.378921330E-2,4.101587892E-2
5.983456000E0,-2.671881538E-2,2.226912081E-2,7.531798482E-2
5.993442000E0,-5.682664040E-2,1.166987300E-2,8.182242751E-2
6.003427000E0,-6.478979895E-2,1.258905530E-2,7.384624064E-2
6.013412000E0,-5.862456786E-2,1.339509398E-2,4.655026853E-2
6.023397000E0,-2.297705417E-2,1.547173262E-2,2.210890710E-2
6.033383000E0,7.211389337E-3,2.238840401E-2,2.930215180E-2
6.043368000E0,1.816198172E-2,1.928440958E-2,5.150110602E-2
6.053353000E0,-3.036586996E-3,2.199430168E-2,6.218104541E-2
6.063338000E0,-2.652907323E-2,2.478225410E-2,4.899089634E-2
6.073324000E0,-2.494129837E-2,3.308442324E-2,5.306231260E-2
6.083309750E0,-1.329331588E-2,3.980316639E-2,8.169963598E-2
6.093294750E0,2.219283292E-2,2.465946257E-2,1.089505845E-1
6.103280750E0,2.298595291E-2,-5.247291327E-3,1.336480540E-1
6.113265750E0,-8.599408697E-3,-1.314600259E-2,1.491116005E-1
6.123250750E0,-5.033639548E-2,8.365319073E-3,1.309214973E-1
6.133235750E0,-1.766886044E-2,1.576467812E-2,1.157456338E-1
6.143221750E0,3.855370777E-2,3.303589135E-2,9.332156181E-2
6.153206750E0,3.569282960E-2,5.696035892E-2,8.973429501E-2
6.163191750E0,1.273136191E-2,6.883137614E-2,5.502288401E-2
6.173176750E0,1.561665220E-2,3.290286720E-2,3.764145076E-2
6.183162750E0,5.052177049E-4,9.861036837E-3,5.262727976E-2
6.193147750E0,2.657157518E-3,1.641254961E-2,1.022268713E-1
6.203132750E0,4.353215508E-3,1.124244153E-2,1.148860931E-1
6.213117750E0,-8.889869135E-3,5.110758841E-3,8.392976403E-2
6.223103750E0,-2.867021397E-2,1.484257221E-2,5.869961321E-2
6.233088750E0,-5.706376327E-2,1.380264491E-2,3.294087410E-2
6.243073750E0,-8.423966646E-2,3.967101932E-2,1.196574211E-2
6.253059750E0,-8.896322999E-2,4.053114474E-2,1.895199537E-2
6.263044750E0,-7.841883637E-2,2.601894021E-2,5.355991066E-2
6.273029750E0,-7.284835847E-2,5.717348993E-2,1.026776916E-1
6.283014750E0,-2.489276648E-2,5.565672219E-2,1.334398931E-1
6.293000750E0,-1.282002032E-4,3.978562474E-2,1.571135151E-1
6.302985750E0,-7.034437973E-3,4.123134881E-2,1.473281997E-1
6.312970750E0,-1.118345775E-2,2.999241561E-2,1.159573030E-1
6.322955750E0,6.389526632E-3,2.924397200E-2,8.014836967E-2
6.332941750E0,2.423042312E-2,8.098686039E-3,3.585103333E-2
6.342926750E0,4.342849491E-2,-1.015368998E-2,-2.041438401E-2
6.352911750E0,5.934733853E-2,2.823620439E-3,-4.573692083E-2
6.362897750E0,5.381229110E-2,9.950499237E-3,-4.670463502E-2
6.372882750E0,3.643531635E-2,2.095846742E-2,-4.557612240E-2
6.382867750E0,1.134696051E-2,5.457206368E-3,-2.196331143E-2
6.392852750E0,-1.243885495E-3,1.146141976E-2,9.694098830E-3
6.402838750E0,-3.250068840E-2,1.958758771E-2,3.463422775E-2
6.412823750E0,-5.132351512E-2,2.225888819E-2,6.829957187E-2
6.422808750E0,-2.867233358E-2,2.832449734E-2,7.802758455E-2
6.432793750E0,1.671024598E-4,6.721374393E-3,9.134286404E-2
6.442779750E0,-2.872236382E-2,7.577406764E-3,8.216215074E-2
6.452764750E0,-4.401783943E-2,2.752342880E-2,7.771768212E-2
6.462749750E0,-3.286191842E-2,5.275328726E-2,9.059851348E-2
6.472734750E0,-3.088502962E-2,4.902393311E-2,8.895486116E-2
6.482720750E0,-4.141571883E-2,3.159367561E-2,9.180537879E-2
6.492705750E0,-2.473165741E-2,2.712961882E-2,7.802173734E-2
6.502690750E0,-1.194653766E-2,4.082847565E-2,6.187932909E-2
6.512675750E0,-3.044663463E-3,1.409120500E-2,4.055687249E-2
6.522661750E0,-7.928879242E-3,-7.560742199E-3,2.231999159E-2
6.532646750E0,-8.433420863E-3,6.411471963E-3,7.118985057E-3
6.542631750E0,4.438310768E-3,1.673209995E-2,-1.357723475E-2
6.552616750E0,1.164809212E-2,1.421311945E-2,-3.555107117E-4
6.562602750E0,8.959213458E-3,1.546880901E-2,1.194527686E-2
6.572587750E0,6.813102588E-3,2.802862823E-3,2.065879762E-2
6.582572750E0,-2.668661915E-2,2.552601993E-3,1.913033545E-2
6.592558750E0,-2.409379927E-2,2.814908087E-2,6.803118467E-2
6.602543750E0,-8.986859825E-3,2.582159668E-2,1.398121887E-1
6.612528750E0,-2.471203269E-2,4.965543240E-2,1.394613558E-1
6.622513750E0,-4.287078017E-2,6.601711124E-2,6.246872842E-2
6.632499750E0,-8.798265193E-2,4.655933172E-2,7.626114070E-2
6.642484750E0,-4.819894580E-2,7.336881548E-2,1.881370872E-1
6.652469750E0,-4.558873046E-2,7.883011490E-2,2.389376968E-1
6.662454750E0,-6.520272201E-2,5.649024278E-2,2.481733739E-1
6.672440750E0,-8.133581126E-2,7.808634907E-2,2.215890080E-1
6.682425750E0,-9.632485623E-2,7.196022123E-2,1.631829250E-1
6.692410750E0,-1.020834866E-1,3.768881321E-2,1.214115858E-1
6.702395750E0,-1.060660982E-1,1.955162734E-2,8.851631999E-2
6.712381750E0,-8.656879518E-2,2.134321421E-2,1.854444444E-2
6.722366750E0,-5.734859576E-2,3.000937253E-2,-2.374905109E-2
6.732351750E0,-3.005668016E-2,3.237194002E-2,-4.089367211E-2
6.742336750E0,1.476754513E-2,3.658222765E-2,-3.646908402E-2
6.752322750E0,3.731217943E-2,5.251705974E-2,-3.695440292E-3
6.762307750E0,4.809157630E-2,3.200912029E-2,3.703509450E-2
6.772292750E0,5.122774869E-2,-6.439538598E-3,8.035769999E-2
6.782277750E0,2.047163190E-2,-3.504090160E-2,1.085097045E-1
6.792263750E0,1.346151469E-2,-4.822608054E-2,1.064602554E-1
6.802248750E0,2.559172802E-2,-3.762624800E-2,8.217092156E-2
6.812233750E0,2.585507199E-2,-3.318616480E-2,5.524449348E-2
6.822219750E0,-1.552382765E-2,-1.054720759E-2,2.389990926E-2
6.832204750E0,-5.281007834E-2,-9.352329075E-3,1.240019023E-2
6.842189750E0,-7.359345820E-2,2.162592709E-3,1.217390299E-2
6.852174750E0,-9.080519428E-2,6.817853451E-3,-1.216688633E-2
6.862160750E0,-8.075976916E-2,-1.016918510E-2,-6.507951021E-4
6.872145750E0,-4.231096409E-2,9.672171772E-3,5.013812006E-2
6.882130750E0,2.765890148E-2,2.695946485E-2,7.784924448E-2
6.892115750E0,4.790669465E-2,3.992537320E-2,1.101510179E-1
6.902101750E0,2.422801115E-2,3.615713507E-2,1.910185951E-1
6.912086750E0,3.681792526E-2,2.883759052E-2,2.181754035E-1
6.922071750E0,5.244603435E-2,9.566921890E-3,2.214463359E-1
6.932056750E0,2.636558874E-2,1.168332160E-2,1.643395042E-1
6.942042750E0,-1.167372851E-2,2.142741412E-2,6.785284460E-2
6.952027750E0,-1.059890063E-2,2.691824198E-2,2.339470983E-3
6.962012750E0,-3.688825630E-3,2.264568150E-2,-2.236267626E-2
6.971997750E0,-1.057732075E-2,1.376931578E-2,-1.389824688E-2
6.981983750E0,8.189756423E-4,-6.315869987E-3,4.572113335E-2
6.991968750E0,2.204747479E-3,-1.445519418E-2,7.662132919E-2
7.001953750E0,2.230480710E-2,-1.587022036E-2,1.029343843E-1
7.011938750E0,4.072384704E-2,-9.620423913E-3,1.117022842E-1
7.021924750E0,3.514900200E-2,1.029548496E-2,9.953715205E-2
7.031909750E0,1.651187919E-2,2.356427908E-4,9.426705658E-2
7.041894750E0,1.548519948E-2,-4.119948149E-3,6.982803404E-2
7.051879750E0,-5.789547488E-3,-1.722268134E-2,6.537771821E-2
7.061865750E0,-2.283198841E-2,-1.434029639E-2,5.280854344E-2
7.071850750E0,-1.661007587E-2,-1.447302818E-2,3.003188431E-2
7.081835750E0,1.571645686E-2,-3.104111373E-2,1.968582094E-2
7.091821000E0,2.826765144E-2,-2.867766917E-2,1.292527020E-2
7.101807000E0,8.903409094E-3,-1.994631439E-2,-1.330066144E-2
7.111792000E0,-1.133480927E-2,-3.760695219E-2,-4.123222589E-2
7.121777000E0,-1.814292345E-2,-3.889509380E-2,-4.923706412E-2
7.131762000E0,-3.007994112E-2,-1.863975406E-2,-5.242087305E-2
7.141748000E0,-4.339628041E-2,-4.174765795E-3,-4.017446458E-2
7.151733000E0,-5.179198673E-2,6.914332509E-3,-2.068394065E-2
7.161718000E0,-4.618849033E-2,9.692783207E-3,1.282586753E-2
7.171704000E0,-5.208449369E-2,4.980073571E-3,5.691796660E-2
7.181689000E0,-5.713862590E-2,-1.014316499E-2,8.112251580E-2
7.191674000E0,-5.225828391E-2,-7.195583582E-3,1.703872794E-1
7.201659000E0,-5.610991795E-2,6.502396166E-3,2.099010086E-1
7.211645000E0,-4.772230636E-2,4.679234326E-4,2.375513220E-1
7.221630000E0,-3.006545098E-2,1.123907939E-2,2.466332173E-1
7.231615000E0,-1.566006778E-2,2.409330592E-2,2.338681608E-1
7.241600000E0,-1.679634623E-2,3.246344894E-2,2.268988645E-1
7.251586000E0,-7.565273792E-3,2.075206071E-2,1.940813667E-1
7.261571000E0,5.545280054E-3,1.066488281E-2,1.513487452E-1
7.271556000E0,9.944067299E-3,3.340514302E-3,1.021508574E-1
7.281541000E0,1.618448993E-2,-5.117044598E-3,6.879658520E-2
7.291527000E0,9.007507805E-3,-1.611638814E-3,2.522196472E-2
7.301512000E0,1.156020116E-2,2.580814809E-3,-1.942094207E-2
7.311497000E0,8.041675687E-3,3.820424527E-3,-4.193155289E-2
7.321482000E0,1.710182671E-3,1.331981108E-2,-2.312573791E-2
7.331468000E0,1.347256958E-2,2.554750845E-2,1.994368315E-2
7.341453000E0,-3.666750563E-2,-1.174135521E-2,6.268390596E-2
7.351438000E0,3.035764731E-3,-2.157549486E-2,1.406992114E-1
7.361423000E0,2.174725682E-2,-2.614640951E-2,1.343041116E-1
7.371409000E0,-3.531531874E-2,-5.370287508E-2,1.146212143E-1
7.381394000E0,1.195612161E-1,-2.774372265E-2,9.215562701E-2
7.391379000E0,1.437409604E-1,-1.701978296E-3,5.223551631E-2
7.401364000E0,3.348017924E-2,-2.244015187E-3,2.364847898E-2
7.411350000E0,-3.950557966E-2,-1.147077531E-2,4.120298982E-2
7.421335000E0,-1.033282126E-1,3.309377879E-3,4.858860791E-2
7.431320000E0,-1.412906846E-1,-5.279012471E-3,6.202375531E-2
7.441305000E0,-1.200212824E-1,-1.539571881E-2,8.545179427E-2
